commande_id;ligne;date_commande;client_id;produit_id;magasin_id;quantite;prix_unitaire;remise_pct;montant_brut;montant_net;frais_livraison;moyen_paiement;statut_commande;canal_vente
CMD-008427;3;2025-12-19 12:29:13;C0023;P039;M01;1;13140;0;13140;13140;0;Espèces;Livrée;Mobile App
CMD-001117;1;2024-03-30 21:57:12;C0336;P018;M03;2;174549;0;349098;349098;0;Mobile Money;Livrée;WhatsApp
CMD-006389;1;2025-06-27 12:36:55;C0200;P015;M03;5;67057;0;335285;335285;5000;Espèces;Livrée;Mobile App
CMD-004422;3;2025-01-05 19:37:34;C0028;P011;M03;5;90347;0;451735;451735;0;Virement;Livrée;WhatsApp
CMD-004397;2;2025-01-04 13:30:29;C0402;P007;M05;2;43750;0;87500;87500;0;Mobile Money;Livrée;Mobile App
CMD-001380;1;2024-04-25 14:02:11;C0188;P015;M02;3;67057;0;201171;201171;15000;Espèces;Livrée;Web
CMD-007471;1;2025-10-08 18:28:34;C0453;P012;M06;1;45114;15;45114;38346;5000;Mobile Money;Annulée;Mobile App
CMD-001142;3;2024-04-01 16:30:57;C0241;P018;M02;3;174549;0;523647;523647;0;Espèces;Annulée;WhatsApp
CMD-001356;2;2024-04-23 22:53:46;C0034;P039;M02;3;13140;0;39420;39420;0;Mobile Money;Livrée;Mobile App
CMD-006400;2;2025-06-29 19:00:55;C0478;P008;M04;2;115956;0;231912;231912;0;Mobile Money;En cours;Mobile App
CMD-003760;1;2024-12-07 19:06:40;C0207;P019;M06;2;26073;5;52146;49538;5000;Mobile Money;Livrée;Web
CMD-000258;2;2024-01-15 16:14:13;C0338;P007;M05;2;43750;0;87500;87500;0;Carte bancaire;Livrée;En magasin
CMD-008043;3;2025-12-01 18:36:48;C0242;P041;M07;3;9549;20;28647;22917;0;Espèces;Livrée;En magasin
CMD-005590;1;2025-04-10 11:04:09;C0057;P016;M02;1;51293;15;51293;43599;10000;Virement;Livrée;WhatsApp
CMD-001355;1;2024-04-22 16:22:10;C0206;P002;M01;1;916412;5;916412;870591;15000;Mobile Money;Livrée;Web
CMD-008001;1;2025-11-26 20:20:43;C0223;P049;M01;1;29143;0;29143;29143;0;Virement;En cours;En magasin
CMD-001791;2;2024-06-04 09:20:13;C0152;P025;M04;2;21713;0;43426;43426;0;Mobile Money;Livrée;Web
CMD-004201;3;2024-12-26 15:34:38;C0134;P021;M02;1;124863;5;124863;118619;0;Mobile Money;Livrée;Web
CMD-000868;3;2024-03-04 19:51:12;C0492;P042;M06;2;7087;5;14174;13465;0;Espèces;Annulée;WhatsApp
CMD-005563;1;2025-04-08 10:13:07;C0086;P013;M07;1;61505;0;61505;61505;10000;Carte bancaire;Livrée;Mobile App
CMD-004363;1;2025-01-03 19:35:24;C0332;P026;M07;3;13601;0;40803;40803;10000;Mobile Money;En cours;Mobile App
CMD-000224;4;2024-01-13 09:15:28;C0105;P033;M06;2;408208;0;816416;816416;0;Espèces;Livrée;Mobile App
CMD-002915;2;2024-09-26 18:22:30;C0285;P028;M01;1;9077;15;9077;7715;0;Mobile Money;Livrée;Mobile App
CMD-008233;2;2025-12-10 21:22:12;C0038;P047;M05;1;50490;0;50490;50490;0;Mobile Money;Livrée;Web
CMD-003859;3;2024-12-11 09:05:04;C0407;P024;M07;1;31656;0;31656;31656;0;Espèces;Livrée;Mobile App
CMD-004232;2;2024-12-27 13:21:31;C0105;P034;M06;1;190854;0;190854;190854;0;Mobile Money;Livrée;Mobile App
CMD-006116;4;2025-06-01 14:06:53;C0150;P007;M06;2;43750;15;87500;74375;0;Espèces;Livrée;Web
CMD-008296;2;2025-12-12 12:20:39;C0427;P023;M01;2;15920;10;31840;28656;0;Virement;En cours;Mobile App
CMD-002567;1;2024-09-06 20:57:20;C0053;P005;M06;3;33440;0;100320;100320;5000;Mobile Money;Livrée;Mobile App
CMD-004708;2;2025-01-21 11:32:19;C0236;P048;M04;2;33807;15;67614;57471;0;Espèces;Livrée;Web
CMD-006527;1;2025-07-16 12:20:04;C0296;P039;M02;1;13140;10;13140;11826;0;Mobile Money;Livrée;En magasin
CMD-002719;2;2024-09-14 20:19:44;;P036;M06;1;50856;5;50856;48313;0;Espèces;Annulée;WhatsApp
CMD-002521;2;2024-09-03 12:16:41;C0348;P013;M08;3;61505;5;184515;175289;0;Carte bancaire;Livrée;Web
CMD-007141;1;2025-09-17 15:17:32;C0094;P038;M02;1;33820;0;33820;33820;0;Mobile Money;Expédiée;Mobile App
CMD-005273;2;2025-03-11 14:54:31;C0499;P022;M08;1;39096;15;39096;33231;0;Virement;Livrée;WhatsApp
CMD-006793;1;2025-08-24 23:40:25;C0378;P049;M01;1;29143;10;29143;26228;10000;Espèces;Livrée;Web
CMD-008178;1;2025-12-07 08:37:18;C0281;P050;M02;2;6243;0;12486;12486;15000;Espèces;Livrée;Web
CMD-001371;3;2024-04-24 22:56:28;C0080;P040;M03;1;77646;0;77646;77646;0;Virement;Annulée;Mobile App
CMD-008126;3;2025-12-05 20:46:59;C0433;P004;M04;3;480524;0;1441572;1441572;0;Espèces;Livrée;WhatsApp
CMD-005390;2;2025-03-22 13:14:57;C0229;P029;M02;1;6366;0;6366;6366;0;Mobile Money;Livrée;Mobile App
CMD-001269;1;2024-04-13 09:25:58;C0409;P004;M06;2;480524;0;961048;961048;0;Carte bancaire;En cours;Mobile App
CMD-006699;3;2025-08-10 18:25:56;C0196;P035;M03;2;25577;0;51154;51154;0;Mobile Money;Livrée;Web
CMD-007347;1;2025-09-28 07:04:04;C0165;P044;M07;2;15635;0;31270;31270;10000;Virement;Expédiée;Web
CMD-002414;1;2024-08-23 21:40:49;C0063;P047;M03;1;50490;15;50490;42916;15000;Mobile Money;En cours;En magasin
CMD-007312;3;2025-09-27 21:05:07;C0497;P003;M03;5;707496;0;3537480;3537480;0;Mobile Money;Livrée;Mobile App
CMD-002979;1;2024-09-29 09:43:34;C0353;P047;M06;2;50490;0;100980;100980;0;Espèces;Livrée;Web
CMD-002922;3;2024-09-26 14:38:20;C0399;P042;M05;1;7087;0;7087;7087;0;Espèces;En cours;Mobile App
CMD-008047;1;2025-12-01 10:03:41;C0024;P034;M01;1;190854;5;190854;181311;5000;Espèces;Retournée;Mobile App
CMD-001730;1;2024-05-29 22:56:28;C0149;P032;M01;1;75184;0;75184;75184;0;Espèces;Livrée;Mobile App
CMD-000059;3;2024-01-04 19:37:42;C0308;P048;M03;1;33807;5;33807;32116;0;Mobile Money;Retournée;Web
CMD-003051;1;2024-10-05 07:27:55;C0006;P013;M06;1;61505;10;61505;55354;15000;Mobile Money;Livrée;Mobile App
CMD-006504;2;2025-07-13 19:01:36;C0486;P032;M06;2;75184;15;150368;127812;0;Espèces;Livrée;Web
CMD-007580;2;2025-10-19 10:04:06;C0456;P024;M07;5;31656;20;158280;126624;0;Espèces;Livrée;WhatsApp
CMD-003601;1;2024-12-01 23:13:16;C0208;P017;M08;5;34116;15;170580;144993;0;Carte bancaire;Annulée;WhatsApp
CMD-000370;1;2024-01-21 18:54:05;C0461;P006;M03;1;350025;15;350025;297521;5000;Virement;Annulée;WhatsApp
CMD-000466;2;2024-01-28 22:13:52;C0140;P008;M06;2;115956;10;231912;208720;0;Mobile Money;Livrée;Web
CMD-005958;4;2025-05-16 16:17:11;C0418;P019;M02;2;26073;0;52146;52146;0;Espèces;En cours;Web
CMD-000538;2;2024-02-01 12:42:56;C0463;P039;M05;2;13140;0;26280;26280;0;Espèces;Livrée;Mobile App
CMD-004658;2;2025-01-18 07:31:47;C0092;P008;M01;3;115956;0;347868;347868;0;Virement;Livrée;Mobile App
CMD-006865;3;2025-09-02 19:40:09;C0368;P011;M02;1;90347;0;90347;90347;0;Mobile Money;Livrée;Web
CMD-002188;3;2024-07-20 17:19:53;C0134;P025;M07;3;21713;0;65139;65139;0;Espèces;Livrée;Mobile App
CMD-000255;1;2024-01-15 11:38:51;C0004;P030;M07;1;6536;15;6536;5555;0;Mobile Money;Livrée;WhatsApp
CMD-005797;1;2025-04-30 17:43:07;C0387;P035;M03;1;25577;20;25577;20461;5000;Virement;Livrée;Mobile App
CMD-002115;2;2024-07-09 21:05:11;C0236;P017;M01;5;34116;5;170580;162051;0;Espèces;Livrée;En magasin
CMD-007951;3;2025-11-22 20:39:51;C0473;P002;M01;2;916412;0;1832824;1832824;0;Mobile Money;Livrée;Web
CMD-004961;2;2025-02-07 08:38:03;C0174;P003;M02;1;707496;0;707496;707496;0;Carte bancaire;Livrée;En magasin
CMD-006750;2;2025-08-18 18:34:44;C0338;P023;M02;3;15920;0;47760;47760;0;Espèces;Livrée;WhatsApp
CMD-007170;1;2025-09-19 23:09:21;C0348;P034;M02;1;190854;20;190854;152683;5000;Virement;Livrée;Mobile App
CMD-004330;4;2024-12-31 09:46:26;C0434;P030;M07;1;6536;20;6536;5228;0;Virement;Livrée;En magasin
CMD-001325;2;2024-04-19 21:06:08;C0084;P045;M06;2;27398;0;54796;54796;0;Carte bancaire;Livrée;Web
CMD-007828;1;2025-11-10 16:34:05;C0234;P025;M04;1;21713;10;21713;19541;0;Carte bancaire;Livrée;Web
CMD-000340;2;2024-01-20 20:08:48;C0027;P041;M01;1;9549;5;9549;9071;0;Mobile Money;Livrée;Mobile App
CMD-000020;2;2024-01-02 16:41:52;C0228;P023;M07;3;15920;5;47760;45372;0;Mobile Money;Livrée;En magasin
CMD-008327;3;2025-12-14 23:38:17;C0299;P008;M06;5;115956;20;579780;463824;0;Espèces;Livrée;Mobile App
CMD-006702;4;2025-08-11 13:26:52;C0270;P044;M03;2;15635;0;31270;31270;0;Carte bancaire;Livrée;WhatsApp
CMD-003989;2;2024-12-16 18:50:20;C0489;P014;M07;1;87965;0;87965;87965;0;Carte bancaire;Livrée;Mobile App
CMD-002144;1;2024-07-13 13:44:30;C0380;P007;M05;1;43750;20;43750;35000;0;Mobile Money;Expédiée;Mobile App
CMD-008645;2;2025-12-29 13:40:42;C0278;P018;M03;1;174549;5;174549;165821;0;Espèces;Livrée;Mobile App
CMD-003353;3;2024-11-06 22:48:12;C0082;P041;M08;1;9549;10;9549;8594;0;Virement;Expédiée;Web
CMD-003369;2;2024-11-07 18:06:00;C0118;P039;M05;2;13140;5;26280;24966;0;Mobile Money;Livrée;Mobile App
CMD-003729;1;2024-12-06 22:16:26;C0413;P033;M02;2;408208;0;816416;816416;5000;Espèces;Retournée;Mobile App
CMD-004815;1;2025-01-27 07:51:40;C0469;P031;M07;1;278858;0;278858;278858;0;Espèces;Annulée;Mobile App
CMD-001565;2;2024-05-14 11:44:09;C0193;P028;M05;1;9077;0;9077;9077;0;Espèces;Livrée;En magasin
CMD-004626;1;2025-01-17 08:04:54;C0227;P038;M01;5;33820;0;169100;169100;10000;Virement;Expédiée;WhatsApp
CMD-002503;2;2024-09-02 19:48:44;C0443;P027;M07;2;6588;0;13176;13176;0;Mobile Money;Livrée;En magasin
CMD-003694;1;2024-12-04 21:24:32;C0087;P047;M02;2;50490;15;100980;85833;0;Espèces;Livrée;Web
CMD-001285;1;2024-04-15 14:54:23;C0481;P034;M07;2;190854;0;381708;381708;15000;Espèces;Livrée;WhatsApp
CMD-002614;1;2024-09-08 13:10:04;C0312;P044;M03;2;15635;5;31270;29706;0;Mobile Money;En cours;WhatsApp
CMD-002141;2;2024-07-12 16:42:43;C0364;P034;M02;1;190854;0;190854;190854;0;Mobile Money;Livrée;Mobile App
CMD-005012;2;2025-02-13 11:02:35;C0253;P006;M01;3;350025;10;1050075;945067;0;Mobile Money;Livrée;Web
CMD-005934;1;2025-05-14 07:34:08;C0281;P001;M08;1;251606;20;251606;201284;0;Espèces;Livrée;En magasin
CMD-004877;4;2025-01-31 21:54:14;C0169;P009;M01;3;7913;0;23739;23739;0;Carte bancaire;Expédiée;Mobile App
CMD-001380;4;2024-04-25 14:02:11;C0188;P050;M02;2;6243;20;12486;9988;0;Espèces;Livrée;Web
CMD-004872;1;2025-01-30 21:20:21;C0165;P038;M01;1;33820;0;33820;33820;5000;Carte bancaire;Retournée;WhatsApp
CMD-003602;1;2024-12-01 10:14:12;C0178;P029;M05;2;6366;5;12732;12095;15000;Virement;Livrée;En magasin
CMD-002371;2;2024-08-17 15:50:47;C0027;P033;M03;1;408208;0;408208;408208;0;Espèces;En cours;En magasin
CMD-001946;3;2024-06-19 14:01:31;C0029;P026;M08;2;13601;10;27202;24481;0;Carte bancaire;Livrée;Mobile App
CMD-004980;2;2025-02-09 13:54:12;C0184;P005;M08;1;33440;0;33440;33440;0;Espèces;Livrée;Mobile App
CMD-005230;1;2025-03-07 19:29:56;C0374;P050;M03;1;6243;10;6243;5618;0;Virement;Livrée;Mobile App
CMD-005943;2;2025-05-15 08:12:52;C0136;P018;M06;3;174549;0;523647;523647;0;Mobile Money;Annulée;Mobile App
CMD-003267;1;2024-10-27 15:49:17;C0003;P021;M06;3;124863;0;374589;374589;10000;Carte bancaire;Expédiée;Web
CMD-007517;1;2025-10-12 14:26:58;C0283;P012;M06;2;45114;0;90228;90228;5000;Mobile Money;Livrée;En magasin
CMD-003919;1;2024-12-14 18:52:23;C0216;P008;M01;1;115956;15;115956;98562;0;Mobile Money;Livrée;WhatsApp
CMD-008298;4;2025-12-12 14:05:53;C0435;P007;M05;1;43750;10;43750;39375;0;Mobile Money;Livrée;WhatsApp
CMD-002975;2;2024-09-29 13:17:00;C0476;P006;M06;2;350025;5;700050;665047;0;Mobile Money;En cours;WhatsApp
CMD-004116;2;2024-12-22 21:17:54;C0217;P041;M06;2;9549;0;19098;19098;0;Mobile Money;Expédiée;Mobile App
CMD-008583;1;2025-12-26 18:09:43;C0283;P003;M08;3;707496;0;2122488;2122488;5000;Virement;Livrée;Web
CMD-006566;3;2025-07-22 09:38:40;C0403;P035;M03;1;25577;0;25577;25577;0;Mobile Money;Livrée;Mobile App
CMD-000752;3;2024-02-23 16:51:13;C0141;P037;M02;3;12249;5;36747;34909;0;Mobile Money;Livrée;Web
CMD-005773;1;2025-04-28 18:07:25;C0393;P019;M07;3;26073;0;78219;78219;10000;Mobile Money;Livrée;Mobile App
CMD-002081;2;2024-07-03 12:17:32;C0085;P037;M06;2;12249;20;24498;19598;0;Mobile Money;Livrée;Mobile App
CMD-006783;1;2025-08-23 23:15:10;C0065;P013;M01;2;61505;5;123010;116859;5000;Mobile Money;Livrée;Mobile App
CMD-003306;3;2024-11-01 19:08:41;C0497;P046;M06;3;19200;5;57600;54720;0;Mobile Money;Livrée;En magasin
CMD-008364;2;2025-12-16 11:39:39;C0452;P030;M06;1;6536;0;6536;6536;0;Virement;Livrée;En magasin
CMD-005724;1;2025-04-23 20:35:05;C0233;P031;M01;1;278858;0;278858;278858;5000;Mobile Money;En cours;Web
CMD-006047;2;2025-05-25 19:49:13;C0128;P002;M06;3;916412;0;2749236;2749236;0;Espèces;Livrée;Mobile App
CMD-001936;2;2024-06-18 18:18:47;C0137;P017;M07;1;34116;0;34116;34116;0;Mobile Money;En cours;Mobile App
CMD-005150;3;2025-02-27 17:22:07;C0402;P005;M01;1;33440;0;33440;33440;0;Virement;Expédiée;En magasin
CMD-004189;2;2024-12-25 12:59:24;C0357;P024;M06;1;31656;10;31656;28490;0;Mobile Money;Livrée;Web
CMD-001397;2;2024-04-27 07:01:40;C0041;P033;M01;1;408208;15;408208;346976;0;Virement;Expédiée;Mobile App
CMD-000370;4;2024-01-21 18:54:05;C0461;P045;M03;2;27398;0;54796;54796;0;Virement;Annulée;WhatsApp
CMD-000263;1;2024-01-15 07:58:22;C0433;P049;M04;5;29143;0;145715;145715;0;Mobile Money;Livrée;Mobile App
CMD-003887;1;2024-12-13 18:57:58;C0402;P047;M01;1;50490;20;50490;40392;15000;Mobile Money;Livrée;WhatsApp
CMD-002312;4;2024-08-09 21:06:31;C0483;P008;M02;1;115956;15;115956;98562;0;Mobile Money;Livrée;Mobile App
CMD-000885;2;2024-03-06 13:09:21;C0057;P015;M02;2;67057;0;134114;134114;0;Carte bancaire;Retournée;Mobile App
CMD-001535;1;2024-05-11 23:31:38;C0349;P002;M01;1;916412;0;916412;916412;10000;Carte bancaire;Expédiée;En magasin
CMD-005633;2;2025-04-15 11:53:39;C0033;P039;M03;1;13140;0;13140;13140;0;Mobile Money;En cours;Mobile App
CMD-001460;3;2024-05-03 07:26:10;C0471;P014;M01;1;87965;0;87965;87965;0;Mobile Money;Retournée;Mobile App
CMD-001947;2;2024-06-19 19:22:42;C0204;P043;M04;2;12750;0;25500;25500;0;Espèces;Livrée;Mobile App
CMD-001991;2;2024-06-24 11:47:43;C0469;P006;M08;1;350025;0;350025;350025;0;Carte bancaire;Livrée;Mobile App
CMD-002168;1;2024-07-16 13:03:56;C0384;P002;M03;1;916412;20;916412;733129;10000;Mobile Money;Expédiée;En magasin
CMD-004093;3;2024-12-21 07:46:05;C0442;;M04;1;12249;10;12249;11024;0;Espèces;Livrée;Web
CMD-007465;3;2025-10-08 08:41:46;C0073;P017;M01;1;34116;15;34116;28998;0;Mobile Money;Livrée;Mobile App
CMD-000397;1;2024-01-23 16:20:16;C0242;P032;M01;1;75184;5;75184;71424;5000;Mobile Money;Livrée;Web
CMD-001497;3;31/13/2024;C0055;P032;M01;1;75184;5;75184;71424;0;Mobile Money;Livrée;Web
CMD-002019;2;2024-06-26 14:24:24;C0402;P027;M01;5;6588;20;32940;26352;0;Mobile Money;Livrée;WhatsApp
CMD-004162;1;2024-12-24 18:43:27;C0220;P040;M08;1;77646;5;77646;73763;15000;Carte bancaire;Livrée;Mobile App
CMD-005777;2;2025-04-28 10:07:07;C0032;P009;M02;2;7913;0;15826;15826;0;Carte bancaire;Livrée;Web
CMD-004919;3;2025-02-04 17:11:32;C0249;P048;M06;2;33807;0;67614;67614;0;Espèces;Livrée;WhatsApp
CMD-006463;1;2025-07-07 14:57:22;C0057;P001;M03;5;251606;0;1258030;1258030;10000;Mobile Money;Livrée;Mobile App
CMD-000955;1;2024-03-13 12:46:31;C0364;;M01;3;34116;5;102348;97230;0;Carte bancaire;Livrée;Mobile App
CMD-002370;2;2024-08-17 12:39:29;C0214;P037;M03;1;12249;15;12249;10411;0;Carte bancaire;Livrée;Mobile App
CMD-005061;2;2025-02-18 22:30:13;C0494;P042;M01;1;7087;0;7087;7087;0;Virement;Livrée;Mobile App
CMD-004356;2;2025-01-02 13:10:28;C0304;P040;M05;1;77646;5;77646;73763;0;Carte bancaire;En cours;En magasin
CMD-003111;1;2024-10-11 23:32:06;C0344;P049;M01;1;29143;10;29143;26228;5000;Espèces;Expédiée;Mobile App
CMD-006703;3;2025-08-11 08:40:33;C0437;P049;M02;1;29143;15;29143;24771;0;Mobile Money;Livrée;Web
CMD-008218;2;2025-12-09 16:58:17;C0077;P029;M08;2;0;20;0;0;0;Virement;Expédiée;Web
CMD-000641;1;2024-02-11 13:17:35;C0067;P025;M02;2;21713;5;43426;41254;5000;Espèces;Livrée;Web
CMD-006108;2;2025-05-31 19:56:24;C0075;P005;M07;1;33440;0;33440;33440;0;Mobile Money;Livrée;WhatsApp
CMD-007016;2;2025-09-10 14:40:20;C0382;P011;M06;1;90347;5;90347;85829;0;Carte bancaire;Livrée;Mobile App
CMD-000511;1;2024-01-30 22:45:35;C0031;P045;M01;5;27398;0;136990;136990;15000;Espèces;En cours;Web
CMD-004880;2;2025-01-31 13:52:00;C0441;P021;M08;2;124863;10;249726;224753;0;Carte bancaire;Retournée;Web
CMD-002613;3;2024-09-08 10:51:06;C0112;P003;M02;1;707496;0;707496;707496;0;Espèces;Livrée;Mobile App
CMD-006515;1;2025-07-14 19:59:11;C0120;P047;M03;1;50490;0;50490;50490;0;Espèces;Livrée;Mobile App
CMD-003721;1;2024-12-05 16:53:10;C0065;P031;M06;1;278858;5;278858;264915;5000;Carte bancaire;Livrée;Mobile App
CMD-001752;1;2024-05-31 09:31:53;C0117;P018;M01;3;174549;5;523647;497464;15000;Virement;Livrée;Mobile App
CMD-006861;1;2025-09-01 14:07:40;C0165;P033;M06;2;408208;10;816416;734774;0;Carte bancaire;Livrée;Web
CMD-007448;1;2025-10-06 18:33:23;C0078;P022;M02;1;39096;0;39096;39096;0;Espèces;Expédiée;Web
CMD-003003;2;2024-09-30 21:56:53;C0087;P033;M01;1;408208;0;408208;408208;0;Espèces;Expédiée;Mobile App
CMD-006031;2;2025-05-23 15:53:28;C0102;P022;M02;2;39096;0;78192;78192;0;Espèces;Retournée;Mobile App
CMD-008140;2;2025-12-05 19:32:27;C0154;P006;M02;1;350025;10;350025;315022;0;Mobile Money;Livrée;WhatsApp
CMD-007202;2;2025-09-20 08:53:18;C0057;P030;M01;1;6536;0;6536;6536;0;Espèces;Livrée;Mobile App
CMD-005598;2;2025-04-11 19:33:52;C0287;P048;M06;3;33807;0;101421;101421;0;Mobile Money;Livrée;Mobile App
CMD-008079;1;2025-12-03 09:47:58;C0282;P032;M06;1;75184;10;75184;67665;0;Mobile Money;Livrée;Web
CMD-007378;2;2025-09-30 23:58:23;C0192;P025;M02;1;21713;0;21713;21713;0;Carte bancaire;En cours;Web
CMD-004713;4;2025-01-21 15:18:19;C0030;P050;M06;1;6243;0;6243;6243;0;Espèces;Livrée;Mobile App
CMD-006289;2;2025-06-17 19:22:52;C0153;P038;M06;2;33820;0;67640;67640;0;Virement;Expédiée;Mobile App
CMD-004101;1;2024-12-21 18:26:44;C0131;P036;M04;1;50856;0;50856;50856;0;Mobile Money;Livrée;Web
CMD-001206;2;2024-04-07 09:15:59;C0338;P008;M07;3;115956;10;347868;313081;0;Mobile Money;Livrée;Mobile App
CMD-002611;1;2024-09-08 21:05:31;C0156;P045;M05;2;27398;15;54796;46576;5000;Espèces;Livrée;Web
CMD-008390;2;2025-12-17 14:32:17;C0382;P011;M01;2;90347;15;180694;153589;0;Mobile Money;Livrée;Mobile App
CMD-002523;1;2024-09-03 09:52:22;C0221;P009;M05;2;7913;0;15826;15826;0;Mobile Money;Retournée;Web
CMD-003363;1;2024-11-06 09:48:44;C0087;P041;M06;1;9549;0;9549;9549;0;Mobile Money;Expédiée;WhatsApp
CMD-001962;1;2024-06-21 21:38:45;C0135;P044;M03;1;15635;0;15635;15635;0;Espèces;Annulée;Mobile App
CMD-004878;1;2025-01-31 22:46:39;C0249;P032;M05;5;75184;10;375920;338328;0;Carte bancaire;Livrée;Mobile App
CMD-001636;1;2024-05-20 08:37:33;C0403;P042;M03;1;7087;20;7087;5669;15000;Espèces;En cours;Mobile App
CMD-004803;1;2025-01-26 22:26:29;C0238;P010;M06;2;50685;5;101370;96301;0;Espèces;Annulée;Mobile App
CMD-004896;1;2025-02-02 08:19:29;C0472;P002;M06;2;916412;5;1832824;1741182;5000;Mobile Money;Livrée;Web
CMD-000475;1;2024-01-28 12:53:29;C0017;P039;M01;2;13140;0;26280;26280;5000;Espèces;Livrée;WhatsApp
CMD-005833;1;2025-05-04 20:01:08;C0474;P040;M07;1;77646;5;77646;73763;15000;Espèces;Expédiée;Mobile App
CMD-001148;1;2024-04-02 15:12:27;C0102;P012;M08;1;45114;20;45114;36091;15000;Mobile Money;Retournée;En magasin
CMD-007877;2;2025-11-14 15:04:27;C0219;P030;M07;1;6536;0;6536;6536;0;Espèces;Livrée;WhatsApp
CMD-002782;1;2024-09-18 09:55:44;C0448;P034;M06;5;190854;20;954270;763416;15000;Mobile Money;Retournée;Web
CMD-008396;2;2025-12-17 08:13:55;C0092;P028;M02;2;9077;0;18154;18154;0;Espèces;Livrée;WhatsApp
CMD-001629;1;2024-05-20 08:54:51;C0377;P011;M03;3;90347;0;271041;271041;5000;Virement;Livrée;Mobile App
CMD-001501;1;2024-05-08 22:35:52;C0102;P022;M03;1;39096;0;39096;39096;10000;Espèces;Livrée;Web
CMD-001560;1;2024-05-13 13:35:18;C0039;P014;M01;1;87965;5;87965;83566;10000;Mobile Money;Livrée;Mobile App
CMD-007320;1;2025-09-27 13:15:46;C0218;P016;M08;2;51293;10;102586;92327;0;Virement;Livrée;Mobile App
CMD-003263;2;2024-10-27 16:15:46;C0170;P031;M06;2;278858;10;557716;501944;0;Espèces;Livrée;Mobile App
CMD-001052;2;2024-03-23 08:20:41;C0329;P005;M08;1;33440;10;33440;30096;0;Mobile Money;Livrée;Mobile App
CMD-007154;3;2025-09-18 19:33:49;C0252;P020;M02;1;67934;0;67934;67934;0;Virement;Retournée;Mobile App
CMD-000753;4;2024-02-23 13:42:39;C0171;P046;M07;2;19200;0;38400;38400;0;Virement;Livrée;En magasin
CMD-001643;1;2024-05-21 19:47:37;;P020;M08;3;67934;0;203802;203802;5000;Carte bancaire;En cours;Web
CMD-008144;3;2025-12-05 10:02:40;C0345;P004;M06;5;480524;0;2402620;2402620;0;Mobile Money;Livrée;Mobile App
CMD-007793;1;2025-11-08 12:44:10;C0275;P036;M07;2;50856;20;101712;81369;5000;Mobile Money;Retournée;Mobile App
CMD-000648;3;2024-02-12 22:54:56;C0275;P018;M06;2;174549;10;349098;314188;0;Mobile Money;Livrée;Web
CMD-003521;1;2024-11-23 19:10:21;C0256;P036;M06;1;50856;20;50856;40684;10000;Mobile Money;En cours;En magasin
CMD-002498;1;2024-09-02 10:25:14;C0266;P024;M06;1;31656;15;31656;26907;10000;Carte bancaire;Expédiée;En magasin
CMD-003119;2;2024-10-12 16:49:30;C0233;P042;M06;1;7087;20;7087;5669;0;Mobile Money;Livrée;Web
CMD-002979;2;2024-09-29 09:43:34;C0353;P048;M06;1;33807;0;33807;33807;0;Espèces;Livrée;Web
CMD-007731;2;2025-11-02 10:34:27;C0118;P005;M08;3;33440;20;100320;80256;0;Mobile Money;Livrée;Mobile App
CMD-000347;1;2024-01-20 15:36:11;C0410;P025;M02;2;21713;5;43426;41254;0;Virement;Annulée;Mobile App
CMD-004194;2;2024-12-25 23:55:08;C0311;P032;M02;5;75184;15;375920;319532;0;Virement;Retournée;En magasin
CMD-007426;1;2025-10-03 07:08:58;C0057;P023;M06;1;15920;0;15920;15920;10000;Mobile Money;Expédiée;Mobile App
CMD-004149;2;2024-12-23 17:18:46;C0191;P019;M05;1;26073;0;26073;26073;0;Mobile Money;Annulée;Mobile App
CMD-003389;1;2024-11-09 16:05:09;C0451;P030;M02;1;6536;0;6536;6536;10000;Virement;Retournée;En magasin
CMD-004060;2;2024-12-19 20:15:27;C0398;P020;M03;1;67934;10;67934;61140;0;Virement;Retournée;Mobile App
CMD-000504;1;2024-01-30 23:17:55;C0108;P043;M06;2;12750;0;25500;25500;0;Virement;Expédiée;Web
CMD-000468;1;2024-01-28 16:00:53;C0325;P019;M03;3;26073;0;78219;78219;10000;Virement;Livrée;Web
CMD-001271;2;2024-04-13 14:17:49;C0377;P005;M01;1;33440;0;33440;33440;0;Carte bancaire;Livrée;Web
CMD-000901;3;2024-03-07 08:55:59;C0219;P047;M05;1;50490;5;50490;47965;0;Carte bancaire;Livrée;Mobile App
CMD-006444;2;2025-07-05 23:30:28;C0228;P050;M05;1;6243;15;6243;5306;0;Espèces;Annulée;WhatsApp
CMD-005267;1;2025-03-10 12:53:18;C0182;P023;M03;5;15920;0;79600;79600;0;Espèces;Livrée;Web
CMD-006622;3;2025-07-29 09:23:38;C0485;P050;M01;2;6243;5;12486;11861;0;Espèces;Livrée;Mobile App
CMD-002768;2;2024-09-17 12:28:19;C0319;P036;M01;1;50856;5;50856;48313;0;Virement;Livrée;Mobile App
